route_id,service_id,trip_headsign,direction_id,shape_id,trip_id
104,1,Kempegowda Bus Station,1,104 DOWN,39797
104,1,Kempegowda Bus Station,1,104 DOWN,39798
104,1,Kempegowda Bus Station,1,104 DOWN,39799
104,1,Kempegowda Bus Station,1,104 DOWN,39800
104,1,Kempegowda Bus Station,1,104 DOWN,39801
104,1,Kempegowda Bus Station,1,104 DOWN,39802
104,1,Kempegowda Bus Station,1,104 DOWN,39803
104,1,Sadashivanagara,0,104 UP,39790
104,1,Sadashivanagara,0,104 UP,39791
104,1,Sadashivanagara,0,104 UP,39792
104,1,Sadashivanagara,0,104 UP,39793
104,1,Sadashivanagara,0,104 UP,39794
104,1,Sadashivanagara,0,104 UP,39795
104,1,Sadashivanagara,0,104 UP,39796
107-C D14G-SBS,1,Depot-14 Gate,1,107-C D14G-SBS DOWN,39714
107-C D14G-SBS,1,Depot-14 Gate,1,107-C D14G-SBS DOWN,39715
107-C D14G-SBS,1,Depot-14 Gate,1,107-C D14G-SBS DOWN,39716
107-C D14G-SBS,1,Shivajinagara Bus Station,0,107-C D14G-SBS UP,39711
107-C D14G-SBS,1,Shivajinagara Bus Station,0,107-C D14G-SBS UP,39712
107-C D14G-SBS,1,Shivajinagara Bus Station,0,107-C D14G-SBS UP,39713
111,1,KR Market,1,111 DOWN,15272
111,1,KR Market,1,111 DOWN,15273
111,1,KR Market,1,111 DOWN,15274
111,1,KR Market,1,111 DOWN,15275
111,1,KR Market,1,111 DOWN,15276
111,1,KR Market,1,111 DOWN,15277
111,1,KR Market,1,111 DOWN,15278
111,1,KR Market,1,111 DOWN,15279
111,1,KR Market,1,111 DOWN,15280
111,1,KR Market,1,111 DOWN,15281
111,1,KR Market,1,111 DOWN,15282
111,1,KR Market,1,111 DOWN,15283
111,1,KR Market,1,111 DOWN,15284
111,1,KR Market,1,111 DOWN,15285
111,1,KR Market,1,111 DOWN,15286
111,1,KR Market,1,111 DOWN,15287
111,1,KR Market,1,111 DOWN,15288
111,1,KR Market,1,111 DOWN,15289
111,1,KR Market,1,111 DOWN,15290
111,1,KR Market,1,111 DOWN,15291
111,1,KR Market,1,111 DOWN,15292
111,1,KR Market,1,111 DOWN,15293
111,1,KR Market,1,111 DOWN,15294
111,1,KR Market,1,111 DOWN,15295
111,1,KR Market,1,111 DOWN,15296
111,1,KR Market,1,111 DOWN,15297
111,1,KR Market,1,111 DOWN,15298
111,1,KR Market,1,111 DOWN,15299
111,1,KR Market,1,111 DOWN,15300
111,1,KR Market,1,111 DOWN,15301
111,1,KR Market,1,111 DOWN,15302
111,1,KR Market,1,111 DOWN,15303
111,1,KR Market,1,111 DOWN,15304
111,1,KR Market,1,111 DOWN,15305
111,1,KR Market,1,111 DOWN,15306
111,1,KR Market,1,111 DOWN,15307
111,1,KR Market,1,111 DOWN,15308
111,1,KR Market,1,111 DOWN,15309
111,1,KR Market,1,111 DOWN,15310
111,1,KR Market,1,111 DOWN,15311
111,1,KR Market,1,111 DOWN,15312
111,1,KR Market,1,111 DOWN,15313
111,1,KR Market,1,111 DOWN,15314
111,1,KR Market,1,111 DOWN,15315
111,1,KR Market,1,111 DOWN,15316
111,1,KR Market,1,111 DOWN,15317
111,1,KR Market,1,111 DOWN,15318
111,1,KR Market,1,111 DOWN,15319
111,1,KR Market,1,111 DOWN,15320
111,1,KR Market,1,111 DOWN,15321
111,1,KR Market,1,111 DOWN,15322
111,1,Kaval Byrasandra,0,111 UP,15222
111,1,Kaval Byrasandra,0,111 UP,15223
111,1,Kaval Byrasandra,0,111 UP,15224
111,1,Kaval Byrasandra,0,111 UP,15225
111,1,Kaval Byrasandra,0,111 UP,15226
111,1,Kaval Byrasandra,0,111 UP,15227
111,1,Kaval Byrasandra,0,111 UP,15228
111,1,Kaval Byrasandra,0,111 UP,15229
111,1,Kaval Byrasandra,0,111 UP,15230
111,1,Kaval Byrasandra,0,111 UP,15231
111,1,Kaval Byrasandra,0,111 UP,15232
111,1,Kaval Byrasandra,0,111 UP,15233
111,1,Kaval Byrasandra,0,111 UP,15234
111,1,Kaval Byrasandra,0,111 UP,15235
111,1,Kaval Byrasandra,0,111 UP,15236
111,1,Kaval Byrasandra,0,111 UP,15237
111,1,Kaval Byrasandra,0,111 UP,15238
111,1,Kaval Byrasandra,0,111 UP,15239
111,1,Kaval Byrasandra,0,111 UP,15240
111,1,Kaval Byrasandra,0,111 UP,15241
111,1,Kaval Byrasandra,0,111 UP,15242
111,1,Kaval Byrasandra,0,111 UP,15243
111,1,Kaval Byrasandra,0,111 UP,15244
111,1,Kaval Byrasandra,0,111 UP,15245
111,1,Kaval Byrasandra,0,111 UP,15246
111,1,Kaval Byrasandra,0,111 UP,15247
111,1,Kaval Byrasandra,0,111 UP,15248
111,1,Kaval Byrasandra,0,111 UP,15249
111,1,Kaval Byrasandra,0,111 UP,15250
111,1,Kaval Byrasandra,0,111 UP,15251
111,1,Kaval Byrasandra,0,111 UP,15252
111,1,Kaval Byrasandra,0,111 UP,15253
111,1,Kaval Byrasandra,0,111 UP,15254
111,1,Kaval Byrasandra,0,111 UP,15255
111,1,Kaval Byrasandra,0,111 UP,15256
111,1,Kaval Byrasandra,0,111 UP,15257
111,1,Kaval Byrasandra,0,111 UP,15258
111,1,Kaval Byrasandra,0,111 UP,15259
111,1,Kaval Byrasandra,0,111 UP,15260
111,1,Kaval Byrasandra,0,111 UP,15261
111,1,Kaval Byrasandra,0,111 UP,15262
111,1,Kaval Byrasandra,0,111 UP,15263
111,1,Kaval Byrasandra,0,111 UP,15264
111,1,Kaval Byrasandra,0,111 UP,15265
111,1,Kaval Byrasandra,0,111 UP,15266
111,1,Kaval Byrasandra,0,111 UP,15267
111,1,Kaval Byrasandra,0,111 UP,15268
111,1,Kaval Byrasandra,0,111 UP,15269
111,1,Kaval Byrasandra,0,111 UP,15270
111,1,Kaval Byrasandra,0,111 UP,15271
111 CMS-KBR,1,Cubbon Park Metro Station,1,111 CMS-KBR DOWN,44397
111 CMS-KBR,1,Cubbon Park Metro Station,1,111 CMS-KBR DOWN,44398
111-C,1,Kaval Byrasandra,0,111-C UP,15323
111-C,1,Kaval Byrasandra,0,111-C UP,15324
111-C,1,Kaval Byrasandra,0,111-C UP,15325
111-C,1,Kaval Byrasandra,0,111-C UP,15326
111-C,1,Kaval Byrasandra,0,111-C UP,15327
111-C,1,Kaval Byrasandra,0,111-C UP,15328
111-C,1,Kaval Byrasandra,0,111-C UP,15329
111-C,1,Kaval Byrasandra,0,111-C UP,15330
111-C,1,Kaval Byrasandra,0,111-C UP,15331
111-C,1,Kaval Byrasandra,0,111-C UP,15332
111-C,1,Kaval Byrasandra,0,111-C UP,15333
111-C,1,Kaval Byrasandra,0,111-C UP,15334
111-C,1,Kaval Byrasandra,0,111-C UP,15335
111-C,1,Kaval Byrasandra,0,111-C UP,15336
111-C,1,Kaval Byrasandra,0,111-C UP,15337
111-C,1,Kaval Byrasandra,0,111-C UP,15338
111-C,1,Kaval Byrasandra,0,111-C UP,15339
111-C,1,Kaval Byrasandra,0,111-C UP,15340
111-C,1,Kaval Byrasandra,0,111-C UP,15341
111-C,1,Kaval Byrasandra,0,111-C UP,15342
111-C,1,Kaval Byrasandra,0,111-C UP,15343
111-C,1,Kaval Byrasandra,0,111-C UP,15344
111-C,1,Kaval Byrasandra,0,111-C UP,15345
111-C,1,Kaval Byrasandra,0,111-C UP,15346
111-C,1,Kaval Byrasandra,0,111-C UP,15347
111-C,1,Kaval Byrasandra,0,111-C UP,15348
111-C,1,Kaval Byrasandra,0,111-C UP,15349
111-C,1,Kaval Byrasandra,0,111-C UP,15350
111-C,1,Kaval Byrasandra,0,111-C UP,15351
111-C,1,Kaval Byrasandra,0,111-C UP,15352
111-C,1,Kaval Byrasandra,0,111-C UP,15353
111-C,1,Kaval Byrasandra,0,111-C UP,15354
111-C,1,Kaval Byrasandra,0,111-C UP,15355
111-C,1,Kaval Byrasandra,0,111-C UP,15356
111-C,1,Kaval Byrasandra,0,111-C UP,15357
111-C,1,Kaval Byrasandra,0,111-C UP,15358
111-C,1,Kaval Byrasandra,0,111-C UP,15359
111-C,1,Kaval Byrasandra,0,111-C UP,15360
111-C,1,Kaval Byrasandra,0,111-C UP,15361
111-C,1,Kaval Byrasandra,0,111-C UP,15362
111-C,1,Kaval Byrasandra,0,111-C UP,15363
111-C,1,Kaval Byrasandra,0,111-C UP,15364
111-C,1,Kaval Byrasandra,0,111-C UP,15365
111-C,1,Kaval Byrasandra,0,111-C UP,15366
111-C,1,Kaval Byrasandra,0,111-C UP,15367
111-C,1,Kaval Byrasandra,0,111-C UP,15368
111-C,1,Kaval Byrasandra,0,111-C UP,15369
111-C,1,Kaval Byrasandra,0,111-C UP,15370
111-C,1,Kaval Byrasandra,0,111-C UP,15371
111-C,1,Kaval Byrasandra,0,111-C UP,15372
111-C,1,Kaval Byrasandra,0,111-C UP,15373
111-C,1,Kaval Byrasandra,0,111-C UP,15374
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15375
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15376
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15377
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15378
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15379
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15380
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15381
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15382
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15383
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15384
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15385
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15386
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15387
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15388
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15389
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15390
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15391
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15392
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15393
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15394
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15395
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15396
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15397
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15398
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15399
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15400
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15401
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15402
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15403
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15404
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15405
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15406
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15407
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15408
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15409
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15410
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15411
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15412
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15413
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15414
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15415
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15416
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15417
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15418
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15419
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15420
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15421
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15422
111-C,1,Kempegowda Bus Station,1,111-C DOWN,15423
112,1,Kaval Byrasandra,0,112 UP,3398
112,1,Kaval Byrasandra,0,112 UP,3399
112,1,Kaval Byrasandra,0,112 UP,3400
112,1,Kaval Byrasandra,0,112 UP,3401
112,1,Kaval Byrasandra,0,112 UP,3402
112,1,Kaval Byrasandra,0,112 UP,3403
112,1,Kaval Byrasandra,0,112 UP,3404
112,1,Kaval Byrasandra,0,112 UP,3405
112,1,Kaval Byrasandra,0,112 UP,3406
112,1,Kaval Byrasandra,0,112 UP,3407
112,1,Kaval Byrasandra,0,112 UP,3408
112,1,Kaval Byrasandra,0,112 UP,3409
112,1,Kaval Byrasandra,0,112 UP,3410
112,1,Kaval Byrasandra,0,112 UP,3411
112,1,Kaval Byrasandra,0,112 UP,3412
112,1,Kaval Byrasandra,0,112 UP,3413
112,1,Kaval Byrasandra,0,112 UP,3414
112,1,Kaval Byrasandra,0,112 UP,3415
112,1,Kaval Byrasandra,0,112 UP,3416
112,1,Kaval Byrasandra,0,112 UP,3417
112,1,Kaval Byrasandra,0,112 UP,3418
112,1,Kaval Byrasandra,0,112 UP,3419
112,1,Kaval Byrasandra,0,112 UP,3420
112,1,Kaval Byrasandra,0,112 UP,3421
112,1,Kaval Byrasandra,0,112 UP,3422
112,1,Kaval Byrasandra,0,112 UP,3423
112,1,Kaval Byrasandra,0,112 UP,3424
112,1,Kaval Byrasandra,0,112 UP,3425
112,1,Kaval Byrasandra,0,112 UP,3426
112,1,Kaval Byrasandra,0,112 UP,3427
112,1,Kaval Byrasandra,0,112 UP,3428
112,1,Kaval Byrasandra,0,112 UP,3429
112,1,Kaval Byrasandra,0,112 UP,3430
112,1,Kaval Byrasandra,0,112 UP,3431
112,1,Kaval Byrasandra,0,112 UP,3432
112,1,Kaval Byrasandra,0,112 UP,3433
112,1,Kaval Byrasandra,0,112 UP,3434
112,1,Kaval Byrasandra,0,112 UP,3435
112,1,Kaval Byrasandra,0,112 UP,3436
112,1,Kaval Byrasandra,0,112 UP,3437
112,1,Kaval Byrasandra,0,112 UP,3438
112,1,Kaval Byrasandra,0,112 UP,3439
112,1,Kaval Byrasandra,0,112 UP,3440
112,1,Kaval Byrasandra,0,112 UP,3441
112,1,Kaval Byrasandra,0,112 UP,3442
112,1,Kaval Byrasandra,0,112 UP,3443
112,1,Kaval Byrasandra,0,112 UP,3444
112,1,Kaval Byrasandra,0,112 UP,3445
112,1,Kaval Byrasandra,0,112 UP,3446
112,1,Kaval Byrasandra,0,112 UP,3447
112,1,Kaval Byrasandra,0,112 UP,3448
112,1,Kaval Byrasandra,0,112 UP,3449
112,1,Kaval Byrasandra,0,112 UP,3450
112,1,Kaval Byrasandra,0,112 UP,3451
112,1,Kaval Byrasandra,0,112 UP,3452
112,1,Kaval Byrasandra,0,112 UP,3453
112,1,Kaval Byrasandra,0,112 UP,3454
112,1,Kaval Byrasandra,0,112 UP,3455
112,1,Kaval Byrasandra,0,112 UP,3456
112,1,Kaval Byrasandra,0,112 UP,3457
112,1,Kaval Byrasandra,0,112 UP,3458
112,1,Kaval Byrasandra,0,112 UP,3459
112,1,Kaval Byrasandra,0,112 UP,3460
112,1,Shivajinagara Bus Station,1,112 DOWN,3461
112,1,Shivajinagara Bus Station,1,112 DOWN,3462
112,1,Shivajinagara Bus Station,1,112 DOWN,3463
112,1,Shivajinagara Bus Station,1,112 DOWN,3464
112,1,Shivajinagara Bus Station,1,112 DOWN,3465
112,1,Shivajinagara Bus Station,1,112 DOWN,3466
112,1,Shivajinagara Bus Station,1,112 DOWN,3467
112,1,Shivajinagara Bus Station,1,112 DOWN,3468
112,1,Shivajinagara Bus Station,1,112 DOWN,3469
112,1,Shivajinagara Bus Station,1,112 DOWN,3470
112,1,Shivajinagara Bus Station,1,112 DOWN,3471
112,1,Shivajinagara Bus Station,1,112 DOWN,3472
112,1,Shivajinagara Bus Station,1,112 DOWN,3473
112,1,Shivajinagara Bus Station,1,112 DOWN,3474
112,1,Shivajinagara Bus Station,1,112 DOWN,3475
112,1,Shivajinagara Bus Station,1,112 DOWN,3476
112,1,Shivajinagara Bus Station,1,112 DOWN,3477
112,1,Shivajinagara Bus Station,1,112 DOWN,3478
112,1,Shivajinagara Bus Station,1,112 DOWN,3479
112,1,Shivajinagara Bus Station,1,112 DOWN,3480
112,1,Shivajinagara Bus Station,1,112 DOWN,3481
112,1,Shivajinagara Bus Station,1,112 DOWN,3482
112,1,Shivajinagara Bus Station,1,112 DOWN,3483
112,1,Shivajinagara Bus Station,1,112 DOWN,3484
112,1,Shivajinagara Bus Station,1,112 DOWN,3485
112,1,Shivajinagara Bus Station,1,112 DOWN,3486
112,1,Shivajinagara Bus Station,1,112 DOWN,3487
112,1,Shivajinagara Bus Station,1,112 DOWN,3488
112,1,Shivajinagara Bus Station,1,112 DOWN,3489
112,1,Shivajinagara Bus Station,1,112 DOWN,3490
112,1,Shivajinagara Bus Station,1,112 DOWN,3491
112,1,Shivajinagara Bus Station,1,112 DOWN,3492
112,1,Shivajinagara Bus Station,1,112 DOWN,3493
112,1,Shivajinagara Bus Station,1,112 DOWN,3494
112,1,Shivajinagara Bus Station,1,112 DOWN,3495
112,1,Shivajinagara Bus Station,1,112 DOWN,3496
112,1,Shivajinagara Bus Station,1,112 DOWN,3497
112,1,Shivajinagara Bus Station,1,112 DOWN,3498
112,1,Shivajinagara Bus Station,1,112 DOWN,3499
112,1,Shivajinagara Bus Station,1,112 DOWN,3500
112,1,Shivajinagara Bus Station,1,112 DOWN,3501
112,1,Shivajinagara Bus Station,1,112 DOWN,3502
112,1,Shivajinagara Bus Station,1,112 DOWN,3503
112,1,Shivajinagara Bus Station,1,112 DOWN,3504
112,1,Shivajinagara Bus Station,1,112 DOWN,3505
112,1,Shivajinagara Bus Station,1,112 DOWN,3506
112,1,Shivajinagara Bus Station,1,112 DOWN,3507
112,1,Shivajinagara Bus Station,1,112 DOWN,3508
112,1,Shivajinagara Bus Station,1,112 DOWN,3509
112,1,Shivajinagara Bus Station,1,112 DOWN,3510
112,1,Shivajinagara Bus Station,1,112 DOWN,3511
112,1,Shivajinagara Bus Station,1,112 DOWN,3512
112,1,Shivajinagara Bus Station,1,112 DOWN,3513
112,1,Shivajinagara Bus Station,1,112 DOWN,3514
112,1,Shivajinagara Bus Station,1,112 DOWN,3515
112,1,Shivajinagara Bus Station,1,112 DOWN,3516
112,1,Shivajinagara Bus Station,1,112 DOWN,3517
112,1,Shivajinagara Bus Station,1,112 DOWN,3518
112,1,Shivajinagara Bus Station,1,112 DOWN,3519
112,1,Shivajinagara Bus Station,1,112 DOWN,3520
112,1,Shivajinagara Bus Station,1,112 DOWN,3521
112 CMS-KBR,1,Cubbon Park Metro Station,1,112 CMS-KBR DOWN,44401
112 CMS-KBR,1,Cubbon Park Metro Station,1,112 CMS-KBR DOWN,44402
112 CMS-KBR,1,Kaval Byrasandra,0,112 CMS-KBR UP,44399
112 CMS-KBR,1,Kaval Byrasandra,0,112 CMS-KBR UP,44400
112-A,1,Kaval Byrasandra,0,112-A UP,15968
112-A,1,Kaval Byrasandra,0,112-A UP,15969
112-A,1,Kaval Byrasandra,0,112-A UP,15970
112-A,1,Kaval Byrasandra,0,112-A UP,15971
112-A,1,Kaval Byrasandra,0,112-A UP,15972
112-A,1,Kaval Byrasandra,0,112-A UP,15973
112-A,1,Kaval Byrasandra,0,112-A UP,15974
112-A,1,Kaval Byrasandra,0,112-A UP,15975
112-A,1,Kaval Byrasandra,0,112-A UP,15976
112-A,1,Kaval Byrasandra,0,112-A UP,15977
112-A,1,Kaval Byrasandra,0,112-A UP,15978
112-A,1,Kaval Byrasandra,0,112-A UP,15979
112-A,1,Kaval Byrasandra,0,112-A UP,15980
112-A,1,Kaval Byrasandra,0,112-A UP,15981
112-A,1,Kaval Byrasandra,0,112-A UP,15982
112-A,1,Kaval Byrasandra,0,112-A UP,15983
112-A,1,Kaval Byrasandra,0,112-A UP,15984
112-A,1,Kaval Byrasandra,0,112-A UP,15985
112-A,1,Kaval Byrasandra,0,112-A UP,15986
112-A,1,Kaval Byrasandra,0,112-A UP,15987
112-A,1,Kaval Byrasandra,0,112-A UP,15988
112-A,1,Kaval Byrasandra,0,112-A UP,15989
112-A,1,Kaval Byrasandra,0,112-A UP,15990
112-A,1,Kaval Byrasandra,0,112-A UP,15991
112-A,1,Kaval Byrasandra,0,112-A UP,15992
112-A,1,Kaval Byrasandra,0,112-A UP,15993
112-A,1,Kaval Byrasandra,0,112-A UP,15994
112-A,1,Kaval Byrasandra,0,112-A UP,15995
112-A,1,Kaval Byrasandra,0,112-A UP,15996
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,15997
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,15998
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,15999
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16000
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16001
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16002
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16003
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16004
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16005
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16006
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16007
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16008
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16009
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16010
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16011
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16012
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16013
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16014
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16015
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16016
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16017
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16018
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16019
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16020
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16021
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16022
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16023
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16024
112-A,1,Shivajinagara Bus Station,1,112-A DOWN,16025
112-A SBS-MDG,1,Modi Garden,0,112-A SBS-MDG UP,54105
112-A SBS-MDG,1,Shivajinagara Bus Station,1,112-A SBS-MDG DOWN,54106
112A MDG-SBS,1,Shivajinagara Bus Station,0,112-A SBS-MDG DOWN,48368
114,1,KR Market,1,114 DOWN,16100
114,1,KR Market,1,114 DOWN,16101
114,1,KR Market,1,114 DOWN,16102
114,1,KR Market,1,114 DOWN,16103
114,1,KR Market,1,114 DOWN,16104
114,1,KR Market,1,114 DOWN,16105
114,1,KR Market,1,114 DOWN,16106
114,1,KR Market,1,114 DOWN,16107
114,1,KR Market,1,114 DOWN,16108
114,1,KR Market,1,114 DOWN,16109
114,1,KR Market,1,114 DOWN,16110
114,1,KR Market,1,114 DOWN,16111
114,1,KR Market,1,114 DOWN,16112
114,1,KR Market,1,114 DOWN,16113
114,1,KR Market,1,114 DOWN,16114
114,1,KR Market,1,114 DOWN,16115
114,1,KR Market,1,114 DOWN,16116
114,1,KR Market,1,114 DOWN,16117
114,1,KR Market,1,114 DOWN,16118
114,1,KR Market,1,114 DOWN,16119
114,1,KR Market,1,114 DOWN,16120
114,1,KR Market,1,114 DOWN,16121
114,1,KR Market,1,114 DOWN,16122
114,1,KR Market,1,114 DOWN,16123
114,1,KR Market,1,114 DOWN,16124
114,1,KR Market,1,114 DOWN,16125
114,1,KR Market,1,114 DOWN,16126
114,1,KR Market,1,114 DOWN,16127
114,1,KR Market,1,114 DOWN,16128
114,1,KR Market,1,114 DOWN,16129
114,1,KR Market,1,114 DOWN,16130
114,1,KR Market,1,114 DOWN,16131
114,1,KR Market,1,114 DOWN,16132
114,1,KR Market,1,114 DOWN,16133
114,1,KR Market,1,114 DOWN,16134
114,1,KR Market,1,114 DOWN,16135
114,1,Sultan palya,0,114 UP,16066
114,1,Sultan palya,0,114 UP,16067
114,1,Sultan palya,0,114 UP,16068
114,1,Sultan palya,0,114 UP,16069
114,1,Sultan palya,0,114 UP,16070
114,1,Sultan palya,0,114 UP,16071
114,1,Sultan palya,0,114 UP,16072
114,1,Sultan palya,0,114 UP,16073
114,1,Sultan palya,0,114 UP,16074
114,1,Sultan palya,0,114 UP,16075
114,1,Sultan palya,0,114 UP,16076
114,1,Sultan palya,0,114 UP,16077
114,1,Sultan palya,0,114 UP,16078
114,1,Sultan palya,0,114 UP,16079
114,1,Sultan palya,0,114 UP,16080
114,1,Sultan palya,0,114 UP,16081
114,1,Sultan palya,0,114 UP,16082
114,1,Sultan palya,0,114 UP,16083
114,1,Sultan palya,0,114 UP,16084
114,1,Sultan palya,0,114 UP,16085
114,1,Sultan palya,0,114 UP,16086
114,1,Sultan palya,0,114 UP,16087
114,1,Sultan palya,0,114 UP,16088
114,1,Sultan palya,0,114 UP,16089
114,1,Sultan palya,0,114 UP,16090
114,1,Sultan palya,0,114 UP,16091
114,1,Sultan palya,0,114 UP,16092
114,1,Sultan palya,0,114 UP,16093
114,1,Sultan palya,0,114 UP,16094
114,1,Sultan palya,0,114 UP,16095
114,1,Sultan palya,0,114 UP,16096
114,1,Sultan palya,0,114 UP,16097
114,1,Sultan palya,0,114 UP,16098
114,1,Sultan palya,0,114 UP,16099
114 SBS-MRP,1,Manorayanapalya,0,114 SBS-MRP UP,49364
114 SBS-MRP,1,Shivajinagara Bus Station,1,114 SBS-MRP DOWN,49365
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16160
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16161
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16162
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16163
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16164
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16165
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16166
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16167
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16168
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16169
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16170
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16171
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16172
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16173
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16174
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16175
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16176
114-A,1,Shivajinagara Bus Station,1,114-A DOWN,16177
114-A,1,Sultan palya,0,114-A UP,16136
114-A,1,Sultan palya,0,114-A UP,16137
114-A,1,Sultan palya,0,114-A UP,16138
114-A,1,Sultan palya,0,114-A UP,16139
114-A,1,Sultan palya,0,114-A UP,16140
114-A,1,Sultan palya,0,114-A UP,16141
114-A,1,Sultan palya,0,114-A UP,16142
114-A,1,Sultan palya,0,114-A UP,16143
114-A,1,Sultan palya,0,114-A UP,16144
114-A,1,Sultan palya,0,114-A UP,16145
114-A,1,Sultan palya,0,114-A UP,16146
114-A,1,Sultan palya,0,114-A UP,16147
114-A,1,Sultan palya,0,114-A UP,16148
114-A,1,Sultan palya,0,114-A UP,16149
114-A,1,Sultan palya,0,114-A UP,16150
114-A,1,Sultan palya,0,114-A UP,16151
114-A,1,Sultan palya,0,114-A UP,16152
114-A,1,Sultan palya,0,114-A UP,16153
114-A,1,Sultan palya,0,114-A UP,16154
